text,label
"[Intro: Jay Sean] Baby, are you down, down, down, down, down? Down, down Even if the sky is falling down Down, down (Ooh-ooh-ooh)  [Verse 1: Jay Sean] You oughta know Tonight is the night to let it go Put on a show I wanna see how you lose control  [Pre-Chorus: Jay Sean] So leave it behind 'Cause we have a night to get away So come on and fly with me As we make our great escape  [Chorus: Jay Sean] So baby, don't worry You are my only You won't be lonely Even if the sky is falling down You'll be my only No need to worry Baby, are you down, down, down, down, down? (Down, down) Baby, are you down, down, down, down, down? (Down, down) Even if the sky is falling down [Verse 2: Jay Sean] Just let it be Come on and bring your body next to me I'll take you away-ay Turn this place into our private getaway  [Pre-Chorus: Jay Sean] So leave it behind 'Cause we have a night to get away So come on and fly with me As we make our great escape So why don't we run away?  [Chorus: Jay Sean] Baby, don't worry (Away) You are my only (Oh-ooh) You won't be lonely (No) Even if the sky is falling down You'll be my only (Yeah) No need to worry (No) Baby, are you down, down, down, down, down? (Down, down) Woo! Baby, are you down, down, down, down, down? (Down, down) Mmh, you down? Even if the sky is falling down [Verse 3: Lil Wayne] Down, like she supposed to be, she gets down low for me Down like her temperature, 'cause to me she zero degree She cold, over-freeze, I got that girl from overseas Now she my Miss America, now can I be her soldier, please? I'm fightin' for this girl on the battlefield of love Don't it look like baby cupid sending arrows from above? Don't you ever leave the side of me, indefinitely, not probably And honestly, I'm down like the economy Yeah!!  [Chorus: Jay Sean, Lil Wayne] Baby, don't worry You are my only You won't be lonely (Whoa!) Even if the sky is falling down (Falling down, baby) You'll be my only (No-ooh) No need to worry (No-ooh) Baby, are you down, down, down, down, down? (And the sky is falling down) (Down, down) Mmh, down (Down, down) Baby, are you down, down, down, down, down? (Are you down, are you down too?) (Down, down) Ooh, no-ooh, and the sky is falling down Even if the sky is falling down  [Outro: Jay Sean, Lil Wayne] Ooh, no-ooh, and the sky is falling down",pop
"[Intro - Geologic] November 30th, 1999 No sunshine  [Verse 1] The body rock stopped, probably got caught by the cops Nearby, somebody got shot But parties don't stop and the parties don't care It's a stick-up, it's why we got our hands in the air Still demanding a share, refrigerators bare Cause they wanna see trade get free and not fair But we are not blind, we are not there We don't got time left to spare to not care On the last day of November, swellin' in ranks Went to chant down the mighty IMF and World Bank A gathering of people in peaceful assembly Onward to Westlake to disrupt the entry Walk along steady, riot squad ready To protect every last dignitary's ass But this started when they herded us like cattle in a fence Protesters gettin' restless without an exit They threatened to arrest us, we pushed back and then A hail of rubber bullets hit teens and old men I admit, had to split when the first gas canisters hit Felt it burn in my eyes, nose, and lips They tried to blame it on the anarchists, garbage I was there, I'll tell you right now the pigs started it But they distort it in the news Talkin' bout stompin' down Niketown wearing their shoes [Bridge] But the body rock stopped, probably got caught by the cops Nearby, somebody got shot But the parties don't stop and the parties don't care It's a stick-up, it's why we got our hands in the air  [Chorus] 50,000 deep, and it sound like thunder when our feet pound streets 50,000 deep, and it sound like thunder when our feet pound streets 50,000 deep, and it sound like thunder when our feet pound streets 50,000 deep, 50,000 deep  [Bridge] But the body rock stopped, probably got caught by the cops Nearby, somebody got shot But parties don't stop in the south So take your shoes off when you come into my house  [Verse 2] I had to duck out cause I knew I stuck out in the crowd After many years growin' up brown in this town Now this is what democracy looks like Not what you all had in mind for tonight Mr. Mayor, shell-shocked for 5 days straight Press conference, lookin' constipated and pale Tossed a homie in jail, wasn't even protesting Wrong place, wrong time, learned a quick lesson But this is not a question what we did to deserve this Rich kids went and got arrested on purpose But was it worth it? My first inclination Globalization is the root of the pain Made the reason that they left and the reason that we came Catch my breath, blood pulsates my brain And they called it a riot? Huh, I call it an uprising And they call this a riot? But nah, I call it an uprising And they call this a riot? Nah man fuck that, I'ma call it a uprising [Chorus] 50,000 deep, and it sound like thunder when our feet pound streets 50,000 deep, and it sound like thunder when our feet pound streets, c'mon y'all 50,000 deep, and it sound like thunder when our feet pound streets, yeah! 50,000 deep, and it sound like thunder when our feet pound streets",rap
"Go 'head and do it Refugees, go 'head and do it (paper) Go 'head and do it Refugees, go 'head and do it (paper) Go 'head and do it Refugees, go 'head and do it (paper) Go 'head and do it Refugees, go 'head and do it (paper) Go 'head and do it Refugees, go 'head and do it (paper)  [VERSE 1:] Ooh, I bet you're wondering how I knew That you've been trying to infiltrate my crew It ain't no hiding from the Flava U Don't get it confused, you ain't untouchable (Go 'head and do it) Now I've been trying to keep my cool like a queen (Ooh, cool like a queen) Bout to bring the Newark girl out of me (Ooh, Newark outta me) [Chorus] Don't you know I heard you trying to take my... While I shine, y'all live them fake lives Don't you know I heard you trying to take my... While I shine, y'all live them fake ass lives All around me (Haters try to play La, but They know that they can't take her paper)  [VERSE 2:] Everybody talking see Spreading them lies about my friends and me They say that we're tighter than friends supposed to get That's because I haven't let you chill with me yet You make it hard for a girl to roll (Ooh, girl to roll) But make it easy so my pockets stay swole (ooh, pockets stay swole)  [Chorus]  [Pras] That's right, yeah Check it, check it, what Check it, check it Come on, come on Yo, yo Where my fellas at? Where my fellas at? Where my ladies at? Where my ladies at? [VERSE 3:] As I look back on my life (check it) To get where I am, I had to sacrifice You slander my name in your magazine This business gets hard trying to stay the queen You're checking for me, you need to check yourself (Ooh, check yourself) And be someone, not someone else (Ooh, someone else)  [Chorus]  (Flavor Unit, Refugee Camp All Stars) Heard- Heard- Heard you tryin' to take my (paper) Heard- Heard- Heard you tryin' to take my (paper) (Why they wanna stick me for my…)",rb
"Yea... You're coming off like you're van Damme You've got Kenny G, in your Trans Am You've got names like Billy Ray Now you sing Hip Hop Hooray Put your Oakleys and your stone wash on Watching MTV and you mosh on #1 on the side and don't touch the back #6 on the top and don't cut it wack, Jack  Mullet head  Cut the Sides, Don't Touch The Back Cut the Sides, Don't Touch The Back Cut the Sides, Don't Touch The Back Cut the Sides, Don't Touch The Back  Shiny chrome rims, never rusted Driving through the tunnel, you might get busted Never trusted, Mullet head You know you took that girl to bed Cruising 8th Street, Saturday night Trying to find a head shop, looking to fight You've got that stonewash derriere Spike the top because the weekend is here You wanna know what's a mullet? well I got a little story to tell About a hair style, that's way of life Have you ever seen a Mullet wife?  Yo, take a chill, B, check out my Spillbee Cause you don't know about the Mullet head Cruise in my IROC, stonewash on my cock Got it like that cause I'm the Mullet head Put me on trial cause I'm worth your while Pass me the comb cause I'm the Mullet man  Got the New York Post, read a story About Joey Buttafuoco in all his glory They said he tried to freak it with a high school girl Pimpin' Amy Fisher to the rest of the world A real lover man, a real Casanova Joey got horny and now he's over Amy got pissed, shot his wife Joey goes to jail for the rest of his life  Cut the sides, and don't touch the back The back, the back...",rock
"[Verse 1] 3:30 in the morning time Watching my lover sleep With my heart wide open All this racing in my mind Thoughts of lovers lingering And my eyes wide open Been around the world but the roads lead back to you And if its zero gravity I’m still pulled right back to you  [Chorus] Nothing’s impossible with a love so astronomical So trust when you watch me go I'll orbit back to view Cause I’ve been to different atmospheres But never did I breathe so clear I know there’s billions in the world but I'll always come back to you  [Verse 2] All the seasons I’ve survived Going up and down this dream With my eyes wide open I’ve seen love heal the broken It’s made me proud to sing With my life wide open [Chorus] Nothing’s impossible with a love so astronomical So trust when you watch me go I'll orbit back to view Cause I’ve been to different atmospheres But never did I breathe so clear I know there’s billions in the world but I'll always come back to you  I’ve heard too many “yes""es just to die about a no (Fuck!) Today I have too many tattoos to go back to status quo And I’ve heard too many “yes""es just to die about a no I’ve seen too many smiles to be flustered by a frown And I’m so used to being so high up you can’t just talk me down I hot-boxed my apartment just to come up with this song But writer's block kept winning and I let it tag along Whatever",rb
"[Verse 1] I'm afraid that I gotta do what I gotta do But if I let you go, where you gonna go? We gotta make a change, time to turn the page Something isn't right, I don't wanna fight you We've been through tougher times, you know it gets worse We can turn this around, please let me be first And as I feel your tears spilling on my shirt Something isn't right and I don't wanna fight you  [Pre-Chorus] Hey you, come over and let me embrace you I know that I'm causing you pain too But remember if you need to cry (Cry)  [Chorus] I'm here to wipe your eyes Tonight, before you fall asleep I run my thumb across your cheek (Across your cheek) Cry, 'cause I'm here to wipe your eyes I know I made you feel this way You gotta breathe, we'll be okay (Be okay) Cry, 'cause I'm here to wipe your eyes [Post-Chorus] Oh, oh, 'cause I'm here to wipe your eyes  [Verse 2] When did we cross the line? How could we could forget? Why did we let the pressure get into our heads? Your broken heart requires all of my attention 'Cause something isn't right, I don't wanna fight you  [Pre-Chorus] Hey you, come over and let me embrace you I know that I'm causing you pain too But remember if you need to cry (Cry)  [Chorus] I'm here to wipe your eyes Tonight, before you fall asleep I run my thumb across your cheek (Across your cheek) Cry, 'cause I'm here to wipe your eyes I know I made you feel this way You gotta breathe, we'll be okay (Be okay) Cry, 'cause I'm here to wipe your eyes  [Bridge] Please don't lose your faith Don't worry 'cause I'm here to keep you safe I promise if you let me see your face That I won't let you down, I won't let you down [Chorus] I'm here to wipe your eyes Tonight, before you fall asleep I run my thumb across your cheek (Across your cheek) Cry, 'cause I'm here to wipe your eyes I know I made you feel this way You gotta breathe, we'll be okay (Be okay) Cry, 'cause I'm here to wipe your eyes",pop
"[Ron Artest] Moment of silence for the champions For those who make goin' hard a lifestyle Never waver Nothing, gotta get it right now I'm in the spotlight When they turn the lights down Only a champ swings the hardest in the 12th round  I love the 4th quarter I love the 9th inning I love Game 7 Bring on the competition Cause in my heart, can't nobody do it better Can't slow me down Won't stop me never  I'm so Cassius Clay I'm Tyson in his prime You don't leave with it I'm Barry Bonds with mine I beat the buzzer, baby My stroke is hole in one You see the checkered flag Finish line, here I come And I ain't gotta brag I let the trophies do it Around here, we the best Now come and hold me to it I specialize in everything that can't be done Ain't no more talk about it Moment of silence for the champions [Hook] They say we warriors They say we did it again (Hands high for the champions!) We are victorious We only in it to win (Stand up for the champions!) No surrender, no retreat We take the battlefield over every time (Yeah, clap your hands for the champions!) We came, we saw, we conquered everything in sight  Moment of silence for the champions!  Ay yo, ay yo, ay yo That's the sound you hear from the crowd when we come through (They screaming...) Ay yo, ay yo, ay yo We run the town here, can't you tell when we come through? They screaming... the champions! Cause we are... the champions! Yes, we be... the champions! Cause we are... the champions! They screaming... the champions! Can't nobody compare with us There ain't no competitors No wonder why we are We are the champions [Ron Artest] You read the newspapers, you saw the magazines You got the Internet, but you ain’t gotta Google me My name is up in lights, my face is well-known You see us Super Bowl dancing in the end zone You see us taking shots of vodka out the Stanley's Cup You see us running out and telling you what, we're fired up And in my heart, can't nobody do better Can't slow me down, won't stop me never  I'm Dale Earnhardt, I'm so Michael Phelps So many gold medals, too many title belts I started all-state and came up from there Now I'm a world champ and reppin' everywhere Call me incredible, work ethic impeccable I did it for the decimals, and now I can't let it go I specialize in everything that can't be done Ain't no more talk about it Moment of silence for the champions  [Hook] They say we warriors They say we did it again (Hands high for the champions!) We are victorious We only in it to win (Stand up for the champions!) No surrender, no retreat We take the battlefield over every time (Yeah, clap your hands for the champions!) We came, we saw, we conquered everything in sight Moment of silence for the champions!  Ay yo, ay yo, ay yo That's the sound you hear from the crowd when we come through (They screaming...) Ay yo, ay yo, ay yo We run the town here, can't you tell when we come through? They screaming... the champions! Cause we are... the champions! Yes, we be... the champions! Cause we are... the champions! They screaming... the champions! Can't nobody compare with us There ain't no competitors No wonder why we are We are the champions",rap
"[Hook] I don't want nobody to give me nothing Open up the door, I'll get it myself  [Verse 1] Don't give me integration, give me true communication I don't give me sorrow, I want equal opportunity To live tomorrow Give me schools and give me better books So I can read about myself and gain my true looks  [Hook]  [Verse 2] Some of us try as hard as we can We don't want no sympathy, we just want to be a man  [Hook]  [Verse 3] We got talents we can use on our side of town Let's get our heads together and build it up from the ground When some of us make money We forget about our people Gonna forget about our honey, forget about our honey Do you know, look at here, hey Come on, I got to have it, come on, I need it I got to have it, come on, I got to have it  [Interlude] Lordy... play with your bad self Come on, baby, come here come here Got to get myself together So many things I got to do, so many things I got to see I don't need no help from you Tell everybody, mighty hell All of these things, baby, got to do it myself, come on  I gotta have it  [Hook]  [Verse 4] With you I've sweat and bled Would I ever find, and block up every blood  [Hook]  [Verse 5] I'm not gonna tell you what to do I'm not gonna raise a fuss But before you make another rule Let's start by taking care of us [Hook]  [Verse 6] Can't get that education and don't you take no bar Cause we're gonna get this thing together And you got to get them all  [Hook]  [Outro] Can you dig the groove, can you make the move? Can you dig the same, can you make me play?",rb
"[Verse 1: Tinashe] I know that you miss me baby I can make you weak And if you dive in like you did, you'd never see the end of the sea I know that you like it daddy You’re the boss of me  [Chorus: Tinashe] I know that you hate it when you see me with those other niggas easy Hate it when you see me shittin' on your wanna-be me Hate it when you see me rollin' up in my new whip Won’t you tell me babe now who's the boss of this?  [Verse 2: Tinashe] Thought that you'd forget about me Fuck you think I am? Fuck you think I am, I am, I am Fuck you think I am, I am, I am You gon' spend forever sitting thinkin' 'bout me wishing you were still my man I know that you like it daddy When I ask you please [Chorus]  [Bridge] Fuck you think I am? Disrespecting me Now the queen got other plans so why you texting me?  [Verse 3: Honey Cocaine] Uh, it's too late now boy huh? It's too early for your noise huh? Your old girl wasn't shit to me Your new girl ain't doing shit to me So why you calling, why you calling like I care still? Why you calling, why you calling like I care still? Why you calling, why you calling like I care still? You know, uh Mr.fuck boy, you ain't got no luck boy So keep it moving or stay stuck boy, fuck boy I ain't waiting , that's time wasted I broke your heart, that's a crime ain't it? Well this the boss and she a criminal My money maximum, your bitch minimum Simple  Why you gotta make it complicated? Now I don't love you I don't love you & I know you hate it [Chorus]",pop
"[Verse: Joe Budden] Two years, waits up, still sleep, wake-up Girl gone, break-up, mind right, cake up Friends came, friends left Bullshit is endless, been next Hip-Hop, really not impressed Maybe just my love died Sober, still above high Slugs fly, eyes sucked dry, still a thug cries I cried 'till I can't cry no more Believe my own nonsense, I can't lie no more Soul dead, breathless; I can't sigh no more Wheels already fell off, I can't ride no more I guess I pack up all of my belongings and just troop it You know it's beef when a smart nigga gets stupid Cause then it's justified, rationale nullified Steven shot 8 times, almost thought my brother died See he was raised different, I know his mother tried His arms tied, I'm trying to teach dude to touch the sky But still shorty wild, turned on by 40 Cals Was young, never saw me wild, clutch Robert Horry style No wonder I picked-up triggers to beef I only ever fist fought wit niggas bigger than me I never been the one to try and grab shit in my reach Incompliant, you have now witnessed the breach I feel like life is all written, understand my math Got on my knees, told God I had a plan, He laughed I mean... hours passed, no sleep, cowards get a slow leak Showered twice the whole week, powerless control freak Thinkin' about suicide, won't though I'm scrutinized Life nigga; do or die, hood want 'em crucified Jewelry on, fresh dressed, model broads excess Phone calls, death threats, tell me what's the next step What's what, who's who, paranoid as usual Grippin' on my deuce-deuce, either way a lose-lose All I need is one mic, razor blades, gun fights Room without no sunlight, understand son's plight If done right, won't seek and fail I don't follow the path, I'm creatin' my own to leave a trail It's no rhyme or reason nor reason or rhyme No more food for thought, shit deceasin' the mind Now they doubtin' my desire, second guessin' my fashion Like bringin' of weapons of mass in when you question my passion I live for this, not the Baguettes and the fame Got signed havin' an answer, then the question changed Sayin' Jump Off don't sound right is blasphemous downright I astound mics, music is just what feelings sound like So even though when I do it it's flames For a while felt like I was makin' music in vain We don't do it same, I use it for change Y'all do it for change, I use it for pain But keep doin' ya thang' Soundscan skyrocket Build all this hype 'bout it, prayin' people might cop it This is just my logic, maybe it's psychotic Though labels try to stop it this is my antibiotic So lemme' start doin' what dudes like A nigga in the booth feelin' fresher than some new Nikes Dawg, and I cruise like cruise control Fuck that! I can't do it, I might lose my soul Even though it should help a nigga to his goal Would defeat the whole purpose Naw, that ain't what Jers is Naw, that would be worthless Bars soundin' nervous A nigga much deeper than what you see on the surface I'd rather resort back to snatchin' purses Finally understanding what the gift and the curse is If I was more concerned about a purchase I would tell y'all it's about to go down like bird shit It takes courage, me versus urges A wordsmith that got caught-up in label merges And what's worse is, I been deserted in the circus Up-and-left the circuit, it's dead like hearses Sicker than them pedophiles workin' in them churches That ain't the type shit I deem fit for my verses Dawg, so lemme' help niggas understand Mouse Dawg, why try to fit in when you a stand-out? It's no album, but the money never ran out Aside from rap, I'm kinda' focused on land now. (You know?) Cause I don't know whurr' the game is I know we jus' been attacked by a Hurricane Chris Some niggas can't fathom what money and fame is Or some niggas get it by usin' they stainless Or some niggas get it, but they can't sustain it Me? I'm regular Joe, I don't let it change shit",rap
"[Spoken Intro] Oh my God (God) I am heartly sorry for having offended thee And I detest all my sins Because I dread the loss of Heaven (Heaven) And the pain of Hell (Hell) But most of all, because I love thee (Thee) And I want so badly to be good (Good, good, good, good, good)  [Verse 1] It's so hypnotic (Hypnotic) The way he pulls on me It's like the force of gravity Right up under my feet It's so erotic (Erotic) This feeling can't be beat It's coursing through my whole body Feel the heat  [Pre-Chorus] I got that burnin' hot desire And no one can put out my fire It's coming right down through the wire Here it comes When I hear them 808 drums It's got me singing [Chorus] Hey-ey-ey-ey-ey-ey Like a girl gone wild, a good girl gone wild I'm like, hey-ey-ey-ey-ey-ey Like a girl gone wild, a good girl gone wild  [Post-Chorus] Girls, they just wanna have some fun Get fired up like a smokin' gun On the floor, 'til the daylight comes Girls, they just wanna have some fun  [Interlude] Like a girl gone wild, a good girl gone wild I'm like a girl gone wild, a good girl gone wild  [Verse 2] The room is spinning (Spinning) It must be the Tanqueray I'm about to go astray My inhibition's gone away I feel like sinning (Sinning) You got me in the zone DJ, play my favorite song Turn me on [Pre-Chorus] I got that burnin' hot desire And no one can put out my fire It's coming right down through the wire Here it comes When I hear them 808 drums It's got me singing  [Chorus] Hey-ey-ey-ey-ey-ey Like a girl gone wild, a good girl gone wild I'm like, hey-ey-ey-ey-ey-ey Like a girl gone wild, a good girl gone wild  [Post-Chorus] Girls, they just wanna have some fun Get fired up like a smokin' gun On the floor, 'til the daylight comes Girls, they just wanna have some fun  [Bridge] I know, I know, I know I shouldn't act this way I know, I know, I know good girls don't misbehave Misbehave But I'm a bad girl anyway, hey Forgive me [Chorus] Hey-ey-ey-ey-ey-ey Like a girl gone wild, a good girl gone wild I'm like, hey-ey-ey-ey-ey-ey Like a girl gone wild, a good girl gone wild  [Post-Chorus] Girls, they just wanna have some fun Get fired up like a smokin' gun On the floor, 'til the daylight comes Girls, they just wanna have some fun  [Outro] I'm like a girl gone wild, a good girl gone wild I'm like a girl gone wild, a good girl gone wild",pop
"[Verse 1] In the eye of the storm Looking out through the rain Gabriel, blow your horn They shield me from tsunamis and the hurricane  [Hook] Gangsta ride right in the nick of time Soul is 'Delfonic' then they'll blow your mind Bold ass soldiers marching off to war No idea what we in for Powerful magnificent and so divine Soul is 'Delfonic' it'll blow your mind  [Verse 2] Hear a thunderous voice Shouting there will be no peace Until our people rejoice When every boy and girl is freed You see it's going down The wars and the mysteries But my friends there'll be better days And a better way According to the prophecy [Bridge] It would be so nice To hook up in paradise By all means we must go Or are you in the know Like all the way up sunshine  You been a friend of mine  [Hook]  You been a friend of mine  [Bridge]",rb
"Oh they say the good girls Always want themselves a good guy But the truth is every boy Wants a little bad girl inside  Someone they can take home Someone they can take out And in the bedroom they blow your Mind  Then these girls go out And they walk the streets in Hopes that one day they're gonna meet The perfect guy With bright blue eyes And he's surprisingly polite Cause he keeps his shoes tied  Loves his momma Works a-nine to five And when they grab a couple drinks Disppear in to The night [Hook] And what I see Time after time Is they settle for whatever they find And leave the good ones far behind You can say you disagree Say ""I don't buy this"" It's an unfortunate science And I'm standing behind it  Some guys in the bar take it way too far Or don't take it at all Stand against the wall And make future plans with the girls they see Together with they guys who they wanna be  And then sometimes Say they're looking for a good girl Take her home Promise 'em the world Then the next night Someone else looks alright Kicks her to the curb And she's standing on the wall beside Good guy [Hook]  Oh yeah Oh yeah",rock
"[Intro] Hey, Ace Deuce in the area, DJ Kemit on the track And guess what? We back again I shine, you shine I shine, you shine Forever, eva Forever, eva Forever, eva, eva, eva  [Chorus: Anthony David and Algebra] Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more  [Verse 1: Anthony David] Take a picture, I want you to remember When I professed my love Press the button, I hope it's still recording Every word I'm saying to you I'm telling you right now from this day on Already weighed out the pros and cons Tellin' ya, you're just the woman I want (I want) I want (I want), I want (I want) Making my plans just to be with you It's you and me, babe, 'til the days are through And I ain't ashamed, love, to say I do I do (I do), hey, hey [Chorus: Anthony David and Algebra] Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more  [Verse 2: Algebra] Pick a tree to carve our names Let the world know it's not a game Lasts longer than a wedding ring Generations tattooed with the love we bring From the seeds we sow To the time it takes to grow Long enough to show you I won't let go of you 'Cause without you I'm incomplete Like this love song without this beat I'm saying that you are the man I need (I need) I need (I need), I need (Yeah, hey) I'm making my plans just to be with you It's you and me, babe, 'til the days are through And I ain't ashamed, love, to say I do (I do) I do (I do) I do [Chorus: Anthony David and Algebra] Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more  [Verse 3: Phonte] Uh, yeah, it's Phontigga, yo Take a picture off the wall, try to reframe it Take all the color off, try to repaint it If you want picture perfect, well, we ain't it Because we painted our own portrait Of me and you that could never be tainted Because real love embodies all colors of the spectrum Mix a few greens with your reds and your blues Create some new hues, then you rehang it Start over, even though your friends gon' doubt you And all them other niggas tryna scout you It gets so tiring, but I'd be lying If I said that I'd be better off without you And when I think of walking out you Smile in a way that make me feel like I'd be lost without you Me and you are the only threats to us 'Til death do us, I'm standing next to ya [Chorus: Anthony David and Algebra] Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more Forever's a mighty long time but I really wanna spend it with you I shine when you shine and there's really no substitute Forever more",rb
"[Intro: Scarface] I sit alone in my four-cornered room Starin' at candles Oh, that shit is on? Let me drop some shit like this here, real smooth  [Verse 1: Scarface] At night I can't sleep, I toss and turn Candlesticks in the dark, visions of bodies bein' burned Four walls just starin' at a nigga I'm paranoid, sleepin' with my finger on the trigger My mother's always stressin' I ain't livin' right But I ain't goin' out without a fight See, every time my eyes close I start sweatin' and blood starts comin' out my nose Is somebody watchin' the Ak'? But I don't know who it is, so I'm watchin' my back I can see him when I'm deep in the covers When I awake I don't see the motherfucker He owns a black hat like I own A black suit and a cane like my own Some might say, ""Take a chill, B."" But fuck that shit! There's a nigga tryin' to kill me I'm poppin' in the clip when the wind blows Every 20 seconds got me peepin' out my window Investigatin' the joint for traps Checkin' my telephone for taps I'm starin' at the woman on the corner It's fucked up when your mind's playin' tricks on ya [Verse 2: Willie D] I make big money, I drive big cars Everybody know me; it's like I'm a movie star But late at night, somethin' ain't right I feel I'm bein' tailed by the same sucker's headlights Is it that fool that I ran off the block? Or is it that nigga last week that I shot? Or is it the one I beat for 5,000 dollars? Thought he had 'caine, but it was Gold Medal flour Reached under my seat, grabbed my popper for the suckers Ain't no use to me lyin', I was scareder than a motherfucker Hooked a left into Popeye's and bailed out quick If it's goin' down, let's get this shit over with Here they come, just like I figured I got my hand on the motherfuckin' trigger What I saw'll make your ass start gigglin' Three blind, crippled and crazy senior citizens I live by the sword I take my boys everywhere I go because I'm paranoid I keep lookin' over my shoulder and peepin' around corners My mind is playin' tricks on me  [Verse 3: Scarface] Day by day it's more impossible to cope I feel like I'm the one that's doin' dope Can't keep a steady hand, because I'm nervous Every Sunday morning I'm in service Prayin' for forgiveness And tryin' to find an exit out the business I know the Lord is lookin' at me But yet and still, it's hard for me to feel happy I often drift when I drive Havin' fatal thoughts of suicide Bang and get it over with And then I'm worry-free, but that's bullshit I got a little boy to look after And if I die, then my child'll be a bastard I had a woman down with me But to me it seemed like she was down to get me She helped me out in this shit But to me she was just another bitch Now she's back with her mother Now I'm realizing that I love her Now I'm feelin' lonely My mind is playin' tricks on me [Verse 4: Bushwick Bill] This year, Halloween fell on a weekend Me and Geto Boys are trick-or-treatin' Robbin' little kids for bags 'Til a lawman got behind our ass So we speeded up the pace Took a look back and he was right before our face He'd be in for a squabble, no doubt So I swung and hit the nigga in his mouth He was goin' down, we figured But this wasn't no ordinary nigga He stood about six or seven feet Now that's the nigga I be seein' in my sleep So we triple-teamed on him Droppin' them motherfuckin' B's on him The more I swung, the more blood flew Then he disappeared and my boys disappeared too Then I felt just like a fiend It wasn't even close to Halloween It was dark as fuck on the streets My hands were all bloody from punchin' on the concrete Goddamn, homie! My mind is playin' tricks on me",rap
"[Intro] [Unintelligible]  [Verse 1: 2-D] Everybody's here with me We've got no camera to see Don't think I'm all in this world The camera won't let me roll The verdict doesn't love our soul The digital won't let me go  [Chorus: 2-D] Yeah, yeah, yeah, I'll pay When tomorrow Tomorrow comes today [Unintelligible]  [Verse 2: 2-D] Stereo, I want it on It's taken me far too long Don't think I'm all in this world Don't think I'll be here too long Don't think I'll be here too long (Don't think I'll be here too long) I don't think I'll be here too long (I don't think I'll be here too long) [Chorus: 2-D] Yeah, yeah, yeah, I'll pay When tomorrow Tomorrow comes today  [Outro: 2-D] (Don't think I'm not all in this world) (Don't think I'm not all in this world) (Don't think I'm not all in this world) (Don't think I'm not all in this world)",rock
"[Verse 1] Here we go again I kinda wanna be more than friends So take it easy on me I'm afraid you're never satisfied Here we go again We're sick like animals, we play pretend You're just a cannibal And I'm afraid I won't get out alive No, I won't sleep tonight  [Chorus] Oh-oh, I want some more Oh-oh, what are you waiting for? Take a bite of my heart tonight Oh-oh, I want some more Oh-oh, what are you waiting for? What are you waiting for? Say goodbye to my heart tonight  [Verse 2] Here we are again I feel the chemicals kickin' in It's getting heavy and I wanna run and hide I wanna run and hide I do it every time You're killin' me now And I won't be denied by you The animal inside of you [Chorus] Oh-oh, I want some more Oh-oh, what are you waiting for? Take a bite of my heart tonight Oh-oh, I want some more Oh-oh, what are you waiting for? What are you waiting for? Say goodbye to my heart tonight  [Bridge] Hush, hush, the world is quiet Hush, hush, we both can't fight it It's us that made this mess Why can't you understand? Woah, I won't sleep tonight (I won't sleep tonight)  [Pre-Chorus] Here we go again (Here we go again) Here we go again  [Chorus] Oh-oh, I want some more Oh-oh, what are you waiting for? Take a bite of my heart tonight Oh-oh, I want some more Oh-oh, what are you waiting for? What are you waiting for? What are you waiting— Here we go again (Oh-oh) Here we go again (Oh-oh) Here we go again (Oh-oh) Say goodbye to my heart tonight [Outro] Oh-oh, I want some more Oh-oh, what are you waiting for? What are you waiting for? Say goodbye to my heart tonight",rock
"Come gather 'round people, wherever you roam And admit that the waters around you have grown And accept it that soon you'll be drenched to the bone If your time to you is worth saving Then you better start swimmin' or you'll sink like a stone For the times, they are a-changin'  Come writers and critics who prophesize with your pen And keep your eyes wide, the chance won't come again And don't speak too soon, for the wheel's still in spin And there's no tellin' who that it's namin' For the loser now will be later to win For the times, they are a-changin'  Come senators, congressmen, please heed the call Don't stand in the doorway, don't block up the hall For he that gets hurt will be he who has stalled The battle outside ragin' Will soon shake your windows and rattle your walls For the times, they are a-changin' Come mothers and fathers throughout the land And don't criticize what you can't understand Your sons and your daughters are beyond your command Your old road is rapidly aging Please get out of the new one if you can't lend your hand For the times, they are a-changin'  The line, it is drawn, the curse, it is cast The slow one now will later be fast As the present now will later be past The order is rapidly fading And the first one now will later be last For the times, they are a-changin'",rock
