clean_text,label
the study of streams and waterways in general involves many branches of inter disciplinary natural science and engineering including hydrology fluvial geomorphology aquatic ecology fish biology riparian ecology and others,3
ecosystems are composed of a variety of biotic and abiotic components that function in an interrelated way,3
the structure and composition is determined by various environmental factors that are interrelated,3
variations of these factors will initiate dynamic modifications to the ecosystem,3
some of the more important components are soil atmosphere radiation from the sun water and living organisms,3
central to the ecosystem concept is the idea that living organisms interact with every other element in their local environment,3
eugene odum a founder of ecology stated any unit that includes all of the organisms ie the community in a given area interacting with the physical environment so that a flow of energy leads to clearly defined trophic structure biotic diversity and material cycles i e,3
exchange of materials between living and nonliving parts within the system is an ecosystem,3
within the ecosystem species are connected and dependent upon one another in the food chain and exchange energy and matter between themselves as well as with their environment,3
the human ecosystem concept is based on the human nature dichotomy and the idea that all species are ecologically dependent on each other as well as with the abiotic constituents of their biotope,3
a smaller unit of size is called a microecosystem,3
for example a microsystem can be a stone and all the life under it,3
a macroecosystem might involve a whole ecoregion with its drainage basin,3
wilderness is generally defined as areas that have not been significantly modified by human activity,3
wilderness areas can be found in preserves estates farms conservation preserves ranches national forests national parks and even in urban areas along rivers gulches or otherwise undeveloped areas,3
wilderness areas and protected parks are considered important for the survival of certain species ecological studies conservation and solitude,3
some nature writers believe wilderness areas are vital for the human spirit and creativity and some ecologists consider wilderness areas to be an integral part of the earth s self sustaining natural ecosystem the biosphere,3
they may also preserve historic genetic traits and that they provide habitat for wild flora and fauna that may be difficult or impossible to recreate in zoos arboretums or laboratories,3
although there is no universal agreement on the definition of life scientists generally accept that the biological manifestation of life is characterized by organization metabolism growth adaptation response to stimuli and reproduction,3
life may also be said to be simply the characteristic state of organisms,3
properties common to terrestrial organisms plants animals fungi protists archaea and bacteria are that they are cellular carbon and water based with complex organization having a metabolism a capacity to grow respond to stimuli and reproduce,3
an entity with these properties is generally considered life,3
however not every definition of life considers all of these properties to be essential,3
human made analogs of life may also be considered to be life,3
the biosphere is the part of earth s outer shell including land surface rocks water air and the atmosphere within which life occurs and which biotic processes in turn alter or transform,3
from the broadest geophysiological point of view the biosphere is the global ecological system integrating all living beings and their relationships including their interaction with the elements of the lithosphere rocks hydrosphere water and atmosphere air,3
the entire earth contains over billion tons trillion pounds or about kilograms of biomass life which lives within various environments within the biosphere,3
over nine tenths of the total biomass on earth is plant life on which animal life depends very heavily for its existence,3
more than million species of plant and animal life have been identified to date and estimates of the actual number of existing species range from several million to well over million,3
the number of individual species of life is constantly in some degree of flux with new species appearing and others ceasing to exist on a continual basis,3
the total number of species is in rapid decline,3
the origin of life on earth is not well understood but it is known to have occurred at least billion years ago during the hadean or archean eons on a primordial earth that had a substantially different environment than is found at present,3
these life forms possessed the basic traits of self replication and inheritable traits,3
once life had appeared the process of evolution by natural selection resulted in the development of ever more diverse life forms,3
species that were unable to adapt to the changing environment and competition from other life forms became extinct,3
however the fossil record retains evidence of many of these older species,3
current fossil and dna evidence shows that all existing species can trace a continual ancestry back to the first primitive life forms,3
when basic forms of plant life developed the process of photosynthesis the sun s energy could be harvested to create conditions which allowed for more complex life forms,3
the resultant oxygen accumulated in the atmosphere and gave rise to the ozone layer,3
the incorporation of smaller cells within larger ones resulted in the development of yet more complex cells called eukaryotes,3
cells within colonies became increasingly specialized resulting in true multicellular organisms,3
with the ozone layer absorbing harmful ultraviolet radiation life colonized the surface of earth,3
the first form of life to develop on the earth were microbes and they remained the only form of life until about a billion years ago when multi cellular organisms began to appear,3
microorganisms are single celled organisms that are generally microscopic and smaller than the human eye can see,3
they include bacteria fungi archaea and protista,3
these life forms are found in almost every location on the earth where there is liquid water including in the earth s interior,3
their reproduction is both rapid and profuse,3
the combination of a high mutation rate and a horizontal gene transfer ability makes them highly adaptable and able to survive in new environments including outer space,3
they form an essential part of the planetary ecosystem,3
however some microorganisms are pathogenic and can post health risk to other organisms,3
originally aristotle divided all living things between plants which generally do not move fast enough for humans to notice and animals,3
in linnaeus system these became the kingdoms vegetabilia later plantae and animalia,3
since then it has become clear that the plantae as originally defined included several unrelated groups and the fungi and several groups of algae were removed to new kingdoms,3
however these are still often considered plants in many contexts,3
bacterial life is sometimes included in flora and some classifications use the term bacterial flora separately from plant flora,3
among the many ways of classifying plants are by regional floras which depending on the purpose of study can also include fossil flora remnants of plant life from a previous era,3
people in many regions and countries take great pride in their individual arrays of characteristic flora which can vary widely across the globe due to differences in climate and terrain,3
regional floras commonly are divided into categories such as native flora and agricultural and garden flora the lastly mentioned of which are intentionally grown and cultivated,3
some types of native flora actually have been introduced centuries ago by people migrating from one region or continent to another and become an integral part of the native or natural flora of the place to which they were introduced,3
this is an example of how human interaction with nature can blur the boundary of what is considered nature,3
another category of plant has historically been carved out for weeds,3
though the term has fallen into disfavor among botanists as a formal way to categorize useless plants the informal use of the word weeds to describe those plants that are deemed worthy of elimination is illustrative of the general tendency of people and societies to seek to alter or shape the course of nature,3
similarly animals are often categorized in ways such as domestic farm animals wild animals pests etc,3
according to their relationship to human life,3
animals as a category have several characteristics that generally set them apart from other living things,3
animals are eukaryotic and usually multicellular although see myxozoa which separates them from bacteria archaea and most protists,3
they are heterotrophic generally digesting food in an internal chamber which separates them from plants and algae,3
they are also distinguished from plants algae and fungi by lacking cell walls,3
with a few exceptions most notably the two phyla consisting of sponges and placozoans animals have bodies that are differentiated into tissues,3
these include muscles which are able to contract and control locomotion and a nervous system which sends and processes signals,3
there is also typically an internal digestive chamber,3
the eukaryotic cells possessed by all animals are surrounded by a characteristic extracellular matrix composed of collagen and elastic glycoproteins,3
this may be calcified to form structures like shells bones and spicules a framework upon which cells can move about and be reorganized during development and maturation and which supports the complex anatomy required for mobility,3
although humans comprise only a minuscule proportion of the total living biomass on earth the human effect on nature is disproportionately large,3
because of the extent of human influence the boundaries between what humans regard as nature and made environments is not clear cut except at the extremes,3
even at the extremes the amount of natural environment that is free of discernible human influence is diminishing at an increasingly rapid pace,3
the development of technology by the human race has allowed the greater exploitation of natural resources and has helped to alleviate some of the risk from natural hazards,3
in spite of this progress however the fate of human civilization remains closely linked to changes in the environment,3
there exists a highly complex feedback loop between the use of advanced technology and changes to the environment that are only slowly becoming understood,3
man made threats to the earth s natural environment include pollution deforestation and disasters such as oil spills,3
humans have contributed to the extinction of many plants and animals,3
humans employ nature for both leisure and economic activities,3
the acquisition of natural resources for industrial use remains a sizable component of the world s economic system,3
some activities such as hunting and fishing are used for both sustenance and leisure often by different people,3
agriculture was first adopted around the th millennium bce,3
ranging from food production to energy nature influences economic wealth,3
although early humans gathered uncultivated plant materials for food and employed the medicinal properties of vegetation for healing most modern human use of plants is through agriculture,3
the clearance of large tracts of land for crop growth has led to a significant reduction in the amount available of forestation and wetlands resulting in the loss of habitat for many plant and animal species as well as increased erosion,3
beauty in nature has historically been a prevalent theme in art and books filling large sections of libraries and bookstores,3
that nature has been depicted and celebrated by so much art photography poetry and other literature shows the strength with which many people associate nature and beauty,3
reasons why this association exists and what the association consists of are studied by the branch of philosophy called aesthetics,3
beyond certain basic characteristics that many philosophers agree about to explain what is seen as beautiful the opinions are virtually endless,3
nature and wildness have been important subjects in various eras of world history,3
an early tradition of landscape art began in china during the tang dynasty,3
the tradition of representing nature as it is became one of the aims of chinese painting and was a significant influence in asian art,3
although natural wonders are celebrated in the psalms and the book of job wilderness portrayals in art became more prevalent in the s especially in the works of the romantic movement,3
british artists john constable and j m w turner turned their attention to capturing the beauty of the natural world in their paintings,3
before that paintings had been primarily of religious scenes or of human beings,3
william wordsworth s poetry described the wonder of the natural world which had formerly been viewed as a threatening place,3
increasingly the valuing of nature became an aspect of western culture,3
this artistic movement also coincided with the transcendentalist movement in the western world,3
a common classical idea of beautiful art involves the word mimesis the imitation of nature,3
also in the realm of ideas about beauty in nature is that the perfect is implied through perfect mathematical forms and more generally by patterns in nature,3
as david rothenburg writes the beautiful is the root of science and the goal of art the highest possibility that humanity can ever hope to see,3
some fields of science see nature as matter in motion obeying certain laws of nature which science seeks to understand,3
for this reason the most fundamental science is generally understood to be physics the name for which is still recognizable as meaning that it is the study of nature,3
matter is commonly defined as the substance of which physical objects are composed,3
it constitutes the observable universe,3
the visible components of the universe are now believed to compose only percent of the total mass,3
the remainder is believed to consist of percent cold dark matter and percent dark energy,3
the exact arrangement of these components is still unknown and is under intensive investigation by physicists,3
the behaviour of matter and energy throughout the observable universe appears to follow well defined physical laws,3
these laws have been employed to produce cosmological models that successfully explain the structure and the evolution of the universe we can observe,3
the mathematical expressions of the laws of physics employ a set of twenty physical constants that appear to be static across the observable universe,3
the values of these constants have been carefully measured but the reason for their specific values remains a mystery,3
outer space also simply called space refers to the relatively empty regions of the universe outside the atmospheres of celestial bodies,3
outer space is used to distinguish it from airspace and terrestrial locations,3
there is no discrete boundary between earth s atmosphere and space as the atmosphere gradually attenuates with increasing altitude,3
outer space within the solar system is called interplanetary space which passes over into interstellar space at what is known as the heliopause,3
outer space is sparsely filled with several dozen types of organic molecules discovered to date by microwave spectroscopy blackbody radiation left over from the big bang and the origin of the universe and cosmic rays which include ionized atomic nuclei and various subatomic particles,3
there is also some gas plasma and dust and small meteors,3
additionally there are signs of human life in outer space today such as material left over from previous manned and unmanned launches which are a potential hazard to spacecraft,3
some of this debris re enters the atmosphere periodically,3
although earth is the only body within the solar system known to support life evidence suggests that in the distant past the planet mars possessed bodies of liquid water on the surface,3
for a brief period in mars history it may have also been capable of forming life,3
at present though most of the water remaining on mars is frozen,3
if life exists at all on mars it is most likely to be located underground where liquid water can still exist,3
conditions on the other terrestrial planets mercury and venus appear to be too harsh to support life as we know it,3
but it has been conjectured that europa the fourth largest moon of jupiter may possess a sub surface ocean of liquid water and could potentially host life,3
astronomers have started to discover extrasolar earth analogs planets that lie in the habitable zone of space surrounding a star and therefore could possibly host life as we know it,3
media organizations philosophy wikipedia ˌwɪkɪˈpiːdiə listen wik ih pee dee ə or ˌwɪki listen wik ee is a multilingual open collaborative online encyclopedia created and maintained by a community of volunteer editors using a wiki based editing system,3
it is one of the most popular websites as ranked by alexa as of january update and the economist newspaper placed it as the th most visited place on the web,3
featuring no advertisements it is hosted by the wikimedia foundation an american non profit organization funded primarily through donations,3
wikipedia was launched on january by jimmy wales and larry sanger,3
sanger coined its name as a portmanteau of wiki and encyclopedia,3
it was initially an english language encyclopedia but versions in other languages were quickly developed,3
with million articles the english wikipedia is the largest of the wikipedia encyclopedias,3
overall wikipedia comprises more than million articles attracting billion unique visitors per month,3
wikipedia has been criticized for its uneven accuracy and for exhibiting systemic bias including gender bias with the majority of editors being male,3
edit a thons have been held to encourage female editors and increase the coverage of women s topics,3
in time magazine stated that the open door policy of allowing anyone to edit had made wikipedia the biggest and possibly the best encyclopedia in the world and was a testament to the vision of jimmy wales,3
the project s reputation improved further in the s as it increased efforts to improve its quality and reliability based on its unique structure curation and absence of commercial bias,3
in facebook and youtube announced that they would help users detect fake news by suggesting links to related wikipedia articles,3
other collaborative online encyclopedias were attempted before wikipedia but none were as successful,3
wikipedia began as a complementary project for nupedia a free online english language encyclopedia project whose articles were written by experts and reviewed under a formal process,3
it was founded on march under the ownership of bomis a web portal company,3
its main figures were bomis ceo jimmy wales and larry sanger editor in chief for nupedia and later wikipedia,3
nupedia was initially licensed under its own nupedia open content license but even before wikipedia was founded nupedia switched to the gnu free documentation license at the urging of richard stallman,3
wales is credited with defining the goal of making a publicly editable encyclopedia while sanger is credited with the strategy of using a wiki to reach that goal,3
on january sanger proposed on the nupedia mailing list to create a wiki as a feeder project for nupedia,3
the domains wikipedia com and wikipedia org were registered on january and january respectively and wikipedia was launched on january as a single english language edition at and announced by sanger on the nupedia mailing list,3
wikipedia s policy of neutral point of view was codified in its first few months,3
otherwise there were relatively few rules initially and wikipedia operated independently of nupedia,3
originally bomis intended to make wikipedia a business for profit,3
wikipedia gained early contributors from nupedia slashdot postings and web search engine indexing,3
language editions were also created with a total of by the end of,3
nupedia and wikipedia coexisted until the former s servers were taken down permanently in and its text was incorporated into wikipedia,3
the english wikipedia passed the mark of two million articles on september making it the largest encyclopedia ever assembled surpassing the yongle encyclopedia made during the ming dynasty in which had held the record for almost years,3
citing fears of commercial advertising and lack of control in wikipedia users of the spanish wikipedia forked from wikipedia to create the enciclopedia libre in february,3
wales then announced that wikipedia would not display advertisements and changed wikipedia s domain from wikipedia com to wikipedia org,3
though the english wikipedia reached three million articles in august the growth of the edition in terms of the numbers of new articles and of contributors appears to have peaked around early,3
around articles were added daily to the encyclopedia in by that average was roughly,3
a team at the palo alto research center attributed this slowing of growth to the project s increasing exclusivity and resistance to change,3
others suggest that the growth is flattening naturally because articles that could be called low hanging fruit topics that clearly merit an article have already been created and built up extensively,3
in november a researcher at the rey juan carlos university in madrid found that the english wikipedia had lost editors during the first three months of in comparison the project lost only editors during the same period in,3
the wall street journal cited the array of rules applied to editing and disputes related to such content among the reasons for this trend,3
wales disputed these claims in denying the decline and questioning the methodology of the study,3
two years later in wales acknowledged the presence of a slight decline noting a decrease from a little more than writers in june to in june,3
in the same interview wales also claimed the number of editors was stable and sustainable,3
a article titled the decline of wikipedia in mit technology review questioned this claim,3
the article revealed that since wikipedia had lost a third of its volunteer editors and those still there have focused increasingly on minutiae,3
in july the atlantic reported that the number of administrators is also in decline,3
in the november issue of new york magazine katherine ward stated wikipedia the sixth most used website is facing an internal crisis,3
in january wikipedia entered for the first time the top ten list of the most popular websites in the us according to comscore networks,3
with million unique visitors wikipedia was ranked number surpassing the new york times and apple,3
this marked a significant increase over january when the rank was number with wikipedia receiving around million unique visitors,3
as of march update wikipedia has rank among websites in terms of popularity according to alexa internet,3
in it received eight billion page views every month,3
on february the new york times reported that wikipedia has billion page views and nearly million unique visitors a month according to the ratings firm comscore,3
loveland and reagle argue that in process wikipedia follows a long tradition of historical encyclopedias that accumulated improvements piecemeal through stigmergic accumulation,3
on january the english wikipedia participated in a series of coordinated protests against two proposed laws in the united states congress the stop online piracy act sopa and the protect ip act pipa by blacking out its pages for hours,3
more than million people viewed the blackout explanation page that temporarily replaced wikipedia content,3
on january subodh varma reporting for the economic times indicated that not only had wikipedia s growth stalled it had lost nearly ten percent of its page views last year,3
there was a decline of about two billion between december and december,3
its most popular versions are leading the slide page views of the english wikipedia declined by twelve percent those of german version slid by percent and the japanese version lost nine percent,3
varma added that while wikipedia s managers think that this could be due to errors in counting other experts feel that google s knowledge graphs project launched last year may be gobbling up wikipedia users,3
when contacted on this matter clay shirky associate professor at new york university and fellow at harvard s berkman klein center for internet society indicated that he suspected much of the page view decline was due to knowledge graphs stating if you can get your question answered from the search page you don t need to click any further,3
by the end of december wikipedia was ranked fifth in the most popular websites globally,3
in january wikipedia an asteroid was named after wikipedia in october wikipedia was honored with the wikipedia monument and in july of the page volumes of wikipedia became available as print wikipedia,3
in april an israeli lunar lander beresheet crash landed on the surface of the moon carrying a copy of nearly all of the english wikipedia engraved on thin nickel plates experts say the plates likely survived the crash,3
in june scientists reported that all gb of article text from the english wikipedia have been encoded into synthetic dna,3
unlike traditional encyclopedias wikipedia follows the procrastination principle note regarding the security of its content,3
it started almost entirely open anyone could create articles and any wikipedia article could be edited by any reader even those who did not have a wikipedia account,3
modifications to all articles would be published immediately,3
as a result any article could contain inaccuracies such as errors ideological biases and nonsensical or irrelevant text,3
due to the increasing popularity of wikipedia some editions including the english version have introduced editing restrictions for certain cases,3
for instance on the english wikipedia and some other language editions only registered users may create a new article,3
on the english wikipedia among others particularly controversial sensitive or vandalism prone pages have been protected to varying degrees,3
a frequently vandalized article can be semi protected or extended confirmed protected meaning that only autoconfirmed or extended confirmed editors are able to modify it,3
a particularly contentious article may be locked so that only administrators are able to make changes,3
a article in the columbia journalism review identified wikipedia s page protection policies as p erhaps the most important means at wikipedia s disposal to regulate its market of ideas,3
in certain cases all editors are allowed to submit modifications but review is required for some editors depending on certain conditions,3
for example the german wikipedia maintains stable versions of articles which have passed certain reviews,3
following protracted trials and community discussion the english wikipedia introduced the pending changes system in december,3
under this system new and unregistered users edits to certain controversial or vandalism prone articles are reviewed by established users before they are published,3
although changes are not systematically reviewed the software that powers wikipedia provides tools allowing anyone to review changes made by others,3
the history page of each article links to each revision,3
note on most articles anyone can undo others changes by clicking a link on the article s history page,3
anyone can view the latest changes to articles and anyone may maintain a watchlist of articles that interest them so they can be notified of any changes,3
new pages patrol is a process whereby newly created articles are checked for obvious problems,3
