clean_text,label
sactownprodigi toni romo mav game dont mean still bitch lmao fuk cowgirl lol bitch fuck,2
samjlayman holi shit freddi highmor charli chocol factori roll floor laugh,2
samirahus want sex gf feel like use anonym whata faggot,2
sexualgxf one follow somebodi bitch,2
shaa jenkin ya bitch alway bitch clearli care annoy bitch,2
shantaughth catfish hoe thinkin slick nigga catch,2
shewenttojordan worri bitch worri bout real,2
showarr side hoe insecur nigga handl real one,2
shun stoke rt bluprint lmao bitch come scoot tent like fuck shit,2
shun stoke cousin said share hoe brother said share care love brother,2
slimgirl probz hungri ionn wanna spend money food broke hoe problem,2
smeegbabi dese hoe lyin us nigga,2
snakecharmsdump oh yeah fuck bitch,2
sportscent eli man threw nfl lead th intercept season lmao trash,1
sportscent usc senior rb anthoni brown call head coach steve sarkisian racist quit team bitch,1
stellatex guess also zero time mansplain adio stfu pussi,2
stephenwildboy chill sexi scalli lad,1
strap share bitch mine mine,2
sukmysweet money impress simpl broke bitch,2
sylvieamx pisc never anybodi bitch let peopl control chang rigghhht,2
tee jonez stanley kingcuh tuku ho idk blah blah blah,1
tee jonez kingcuh stanley mad cuh hahaha suur tuku ho ita,1
tayknosbest hoe crazi,2
taylorr babe ever gonna slice bitch kevin hart,2
thatniggatroy oomf fuckin fine tho dam bitch,2
thegamerkingkev wonder girl gave head boy drink magaluf twitter probli send nude fag,2
thenewsat newsatquest yeah bitch yeah bitch call mayb steve later jess pinkman machinegunkelli,2
thenymphotweet hicki thigh right pussi gt gt gt right,2
theonemiss luu would still love longer young beauti ugli monkey ass,2
therealrickyb jetsandaswish gook come front bitch come,2
therealrickyb jetsandaswish faggot bitch,2
realist sam madrid yea ipad work friday let ball faggot tropicalblanket work,2
theo scalli lad would get,1
theomaxximu gerryshalloweenparti halloween yesterday stupid nigger,0
theomaxximu chru still supahot tho walk teacher test drop test bitch fohead,2
thornton kantkeepahbytch love eat pussi lol never get full lol eat shit forev lol ever,2
tmacc gfg voiceofdstreetz tmacc gfg tizzimari slush hoe nasti anyway fam hoe tast like med,2
tmacc gfg tizzimari slush hoe nasti anyway fam,2
tmacc gfg bobbi bitch bobbyshmurdag get live fuck hell yea play hoe workout,2
trelekidd yo bitch gucci mane rt jabarithegreat bitch stoner,2
tweetgamelazi ride bitch handl bar,2
tyjoncuffe hoe get traphoussseeee,2
uberfact sad tv charact death still bitter stark man,1
unholi jack harbor bitch parti bu hoe lol,2
vbomb woodchuck pussi love,2
veronikahumbert ultraviol video come littl bitch mtvhottest lana del rey bitchi promo,2
vineforthebyrd way fuck bitch lmfao kittycopt,2
wbur smuggler explain help fighter along jihadi highway,1
wbeezi quathegreat aww avi look cute togeth gotta get ike avi bitch,2
wbeezi run drc simpl dont hoe dont worri expos fight,2
wannabekany whi bitch boost size exactli healthi tho,2
withaprettyfac nonlykeisha bet bitch kim bye,2
xpdotjdot damn near gotta protect tweet stalker annoy got dope dick drive bitch loco,2
xojennygirl make marack girlfriend marackaf aye pullin hoe like taught,2
xoxo angie bruno fag boy love,2
yehit von run drc must bitch sike naw alway beef,2
yanke yanke look ralli bottom th rallycap,1
youngricooo wexicanafro take advantag nice person hoe everyjuan,2
youngricooo happi birthday bitch nigga wexicanafro thank pal,2
youngricooo sad know hoe fuck bc got stack wait till friday,2
yungmigo shane cinco shit harder fucc nigga yee fucc wit rich homi cuz dat ya homeboy fucc nicca,2
zoebarton rheyd ewww said last sunday last sunday read nig,2
bada bing punch real nigga face caus pussi nigga gonna punch right back strong mush shake,2
beedontcar pussi still fresh lt someth stank girl say,2
geewillik ass slap one greatest thing haha slap girl ass got mad aint get pussi week,2
tommycollin wearerichnow buffalobil yeah texan much better fuck retard see mad,2
malibubarbi nd wtf dark bitch blond pleas sever seat hoe look like black amp mild,2
sugga lane bitch need stay left get right fuck outta face,2
sneakyb hate boy deni bitch smh,2
taradis ya nig still say eat butt straight face,2
yourewelcom im boss ass bitch need sit corner,2
iwantfranni hoe,2
prettyflvck paul thinkin bout gettin rental da weekend oooh shit bitch betta stay da street,2
rapdream bitch hold nigga get lock nigga go colleg militari differ stori,2
simplycaitlin friend hate ratchet hoe,2
adriwadrri love fuck nigga hoe,2
airmaxlad hot meat sexi fuck scalli lad would love meet trainer,2
airmaxlad sniff perv scalli lad fuck yeah,2
alejandra bitch love sosa,2
alexissixela white thunduh legit watch second wtf prob caus retard smh,2
allisonnamaya name cat idea mr pussi,2
altosteel woof woof sexi thug boy scalli,2
ambitiousbre nonlykeisha see damn phone ring marri bitch make demand call,2
analicialouis tevin favorit sophomor think funni he realli lmaoo he littl hoe,2
angelenagoley sex posit call fuck soul outta bitch,2
ashlingwild itsnotadam bore suppos cute faggot sometim,0
ayye ceee one man trash anoth man treasur,1
babineaux got type bad bitch thing like iongotnotyp,2
bigbootybishopp white thunduh lassen cc coach want feel youll get nig doubt,0
bleedingtrap god teeth gold chain white bitch cocain,2
cheetahbluntz hoe hoe shhhhh,2
chieflottaho call roller chiraq call thot across america known hoe,2
clayton jenn gonna miss bitch bu driver lie,2
coltforti gone hate bitch tri put friendzon bitch tryin score put endzon soul,2
complex uk ashley young tri deni bird land mouth gt hahaha,1
datfullerkid trevaughnlg yall gimp tht bitch huh lol,2
deepthroatmik boy south take ride woof woof,1
demi eggleton oh god love victoria mitchel bitch love,2
djsliim long distanc shit wack knew bitch cheat uh oh,2
fiirt right bitch smh,2
fatboyswagg ban dat pussi life amp gotta pay millon dollar fine,2
fuckcamoclark rose red violet blue nigger black know true dylan,2
rillaz sit window sill window open bird tri fli smack protecttheanim peta,1
glowstruck nigga gon nigga nigga sound fuckin retard,2
greggutfeld video entir media like mock crybabi,1
gurl im angi itskiaraaaa westyourmajesti even shi stfu kiki mom hi angeliqu angeliqu smile dip cracker soup,2
haitian gold tim tebow got cut everi team nfl alreadi got hoe starkvil smh,2
hazelebabi karma bitch damn godprotectshisangel sip tea,2
hornyjhb fuckin hot gym pussi fuck yeah,2
hxhassan jihadi patron hajjaj al ajmi arrest kuwait airport,1
iampickuplin call fireman caus turn hoe,2
icrawley could never bbi lil dick tht got abort last bitch oh god,2
idntwearcondom watch women tri argu like dick actual fuck pussi hate bitch,2
ilgdaili smoke weed public fuck cop man wanna run come retard,2
itrapwatermelon tweeti bird tho,1
irlfatti pussi sweet like watermelon thotermelon,2
itscoleharmon twitter rapper dm trash link,1
jsadass loud bitch annoy,2
jacaxeltlu eventu everi bitch turn hoe truuu,2
jaimescudi tonybthrz jaimescudi swear oomf tri talk tomorrow barackobama pussi,2
jama jam bitch pretend tf crazi never lie,2
jasmyncynique white thunduh bye hoe um bye,2
jayswaggkillah jacki retard blondeproblem least make grill chees,0
jboii ima keep give pussi ass nigga ah reason hate,2
jethromass photo sole heaven,1
jgabsss stacey dash baddest bitch evaaaa,0
juicyyyjayyyi side bitch sunday,2
eazi fact baldhead bitch made shit lmao,2
kayreneee fuck wit us tweakin hoe shmurda,2
kazooook actin like th day wesgodlaflar spook,1
kikistfu break lil bitch neck even feel sorri savag,2
leikant fuck hot scalli sneakersex sockfetish sniff trainersex love kinki scalli,2
likemicah dumb ass nigga press hoe weak fuck fuck weed hoe oreo,2
lildurk turn yo bitch eaterrrrrrrrr,2
lildurk trust dese hoe nikki told st stay fan screen shot asap finna come chiraq shoot sumn,2
marackaf white thunduh aye yall ima tryout bowl team frfr tryout pass tho there two retard,2
mayb got want bitch enjoy crazi parti would love attend,2
metroadlib color contact eye blinder mine caus see lmao,1
michel westt fact poonsoak dude hoe say got hoe austin,2
midywidey rea start smack bitch period bluffin best,2
molssyo life bitch die that get high caus neva know gonna go sister perfect,2
molssyo one us drug still wrong currieburri hahahahahahah im bitch sometim,2
morgandayle feel pretti fuckin ghetto smh,2
nohand tolif nohand dejaaleeann coleman swear man easili easili behind austin nip,1
obey jrock true ride die bitch fuck hahahahah,2
oldpicsarch well charli chaplin histori photographi,1
ortiz jaylen see bruno bitch ass twitter wtf bruno see drake voic,2
ozzi garza white thunduh cool faggot chill tf cool nigga,2
ozzi garza white thunduh sure bitch frfr tf,2
poppunksuck twitter sourc news broadcast fuck retard nbc abc cnn fox etc keep quiet,2
queendulaaa got coupl bitch say know let money talk like wwyd,2
realfort grudg weirdo bitch,2
rhythmixx told mariam cigarett birthday also call trash rn,1
riananewman edham browni tonight kind,1
rollyup text back give fuck text anoth bitch damn someon hurt lol,2
ronald iongi ummmmmm okay got hoe left right yah thang,2
royalswagg use mx find slope ass,2
rugbysocklad fit lad nice gear scalli lad trainer would get,1
rugbysocklad hell yeah bro fuck yeah sexi scalli lad hot gear,2
rugbysocklad help mate love scalli play fuck yeah,2
rugbysocklad lad lad fuck yeah love scalli lad action hot trainer,2
savag twoton next year bitch gonna like gotta promis expos,2
scallynikelad sleazytwink hot rt opcinjen lick bitch fuck yeah eat trainer dirti fucker,2
sierrabernia cincokilbi think celebr pussi differ local yeah meghan good,2
sleepi yongguk saw ajumma walk begin say wow trash even listen lmaoo,1
sniffsockslad need sox fuck yeah love kinki scalli lad rank sox sneak,2
snoleezey ever expos femal like childish bitch nigga shiiii,2
socass sexilexi socass yasss tri new thing bestfriend bitch love,2
socass dude rememb wop video sexilexi omg find,1
soxandjox thick raw fuck damn man pussi get workout,2
soxdawg rawr rt skinrubberboi sexi french scalli love frenchscal sexi scalli woof woof,1
splurgb nothin life free bitch need write ya panti,2
stephencdo currieburri one bitch want burrito catch potosino huh haha,2
talibanshawtyy nigga whole hoe cuz said better,2
theaveragerock hardcor way eat mac chees boil water snort chees powder drink boil water fuck bitch,2
thebravebird yourenotmytyp fade perpetu fresher real ass bitch rite,2
thejudyann annoy bitch love judyann pretti,2
thotmouth lmao bitch got huggi,2
trestiff hi bitch bitch bye bitch,2
trutherbot look like bitch el capacitor,2
whoiscoreyk chase money hoe,2
whooligan stand know want ass nigga bitch,2
wiganzlad markycrumb gmail short way love chav hot sexi scalli fucker,2
witmyrudeass newli gay bitch kno shit work,2
witmyrudeass bitch want real job becom stripper lol lol,2
wodaeeex awww meat meat feelin ainn feel bitch,2
wodaeeex want snake bite industri piercin amp tattoo dem hoe accessori dea,2
worldtravei babi albino meeeesh,1
worldwarze hoe loyal,2
xoxoclauudia yassssss order chines bitch ate taco fat fuck,2
mbiedanc made bitch lunch elizabethbatman bitch love lunch,2
brainer soon bitch get rich polit power view chang polit whore,2
pussi day keep devil away doperthanyola,2
bitch mean,2
bitch want babi want children,2
bitch must lost,2
babi like left side bitch cuz street side twitter said real,2
bae sound like ghetto word use someth els,1
batter wee cunt jewi co fuck ex emma isnt batter girl nail ive move stop pussi urself,2
bleed hoe alexa,2
boolin bando wit bitch,2
browni browni love movi,1
need bad bitch hotter might realist shit partynextdoor ever said feelin everyday,2
way punch bitch,2
caesar home rt naewoodst mjayskillz much bitch look like let start ape shit,2
chines maverick commun comrad know give imperialist yank birdi,1
dad say hi snapchat dad duce bitch,2
believ hoe fact loyal disagre believ fact loyalest bunch hoe,2
know ugli bitch know broke nigga kevin gate,2
make make fall live nigga like meee bird amp favorit song weeknd,2
worri nigga see worri nigga see dat da nigga fuckin yo bitch,0
ever give pussi away keep tight alright,2
drop stack caus bitch poloboy song call dope download mixtap,2
dumb bitch dumb thing,2
eat pussi like real nigga hungri,2
eff let go crippl,2
everyth look better bitch next,2
facto shaunasayomi care hoe ass look like,2
everi bad bitch nigga tire fuck,2
foreign chick lie man bitch beauti,2
fresh nigga kno need clean bitch kno work cuz wanna see team rich,2
fuck make rule suck dragon ball bitch call goku,2
gener ascii box nodej see abil bring flappi bird node via ascii tube bird,1
get shit bitch fine bear,2
get ass back detroit ya fuckin wigger,2
girl date okay mad yo unless stab heart love hoe,2
know twitter password bitch pleas,2
seen show seen hoe hot would thick,2
bitch hit hoe,2
marri white woman lucki sum bitch uncl rucku,2
wanna nigga trinna save account omg imma funni ass bitch man real shit,2
great grandma hoe grandma hoe mom hoe hoe long line hoe grandpa carl everyon,2
hey go look video man found kidnap girl ohio nigger shitmybosssay,0
hey pussi still,2
draft gung ho folk send afghanistan war zone show,1
hotter bitch,2
talk hoe bout bro em talk hoe bout bro em,2
crazi bitch hilari,2
know shoe dirti fuck whatev bitch call like negro one first thing look shoe dog,2
thrill billi hillbilli heart billyraycyru hahahahaha jesu murphi,1
call bitch makennam,2
handl liquor bitch handl meeedd chief sosa,2
chase dude chase bitch edgar bautista,2
love hoe babi forev,2
dont even need pictur tamar bitch beat everi pictur,2
dont hoe,2
found new way chug open mouth alot shitallysay,1
fuck hate bitch much wanna smack face tongu kiss,2
got bitch set like jada picket queen latifah ride round niec bitch titi,2
got sister told stop call women bitch,2
guess night bitch die stewi nigga,2
bitch bitch bitch eat halibut iamyoungroc freshrhym jerksquad slowstir,2
ladi love marri still wanna bang sex bitch troubadour probabl,2
heard look candi man bitch,2
hope get mad ladi call bitch bitch bc know name individu katt william letmicahdown,2
got number bitch boy,2
know shit eatin grin either fuck girl dream sold car know faggot sell,2
older men caus matur suppos fool us bitch,2
prolli leav bitch cup hand yo hand hand,2
said like tast like wolf pussi even know tast like,2
taught eat pussi cut hair taught eat pussi hair name movi,2
use dress like cop oh realli yeah right mad pussi realli ye never forget,2
went jail flock amp came home wit strike went jail bitch came home dike yg,2
fuck stand dizzi bitch two uniqu amp separ phrase overheard rel say younger,2
woke like thi bitch go back bed,2
would rather call bitch sir manag,2
beat pussi hard,2
slit throat neck,1
funki ass honkey jtimberlak shout macklemor tonight cabaret jt tour,2
compar kfc pussi maxon maxoff,2
download new person order new face bitch love goddamn axl rose yell sex robot,2
feelin like malcolm middl bitch surround miss em,2
gonna piss dimpl soni stop wast prayer trash team lol,2
probabl main bitch chocol dip cinnamon appl,2
sick shit man jonniesantana sit bitch ass fed bro rt sbabi life geno threw yet anoth pick smh,2
sorri fuck yo bitch realli dig nigga kingl,2
ib irrit bitch syndrom,2
love hide yo bitch keep shorti wizkhalifa,2
talk back get pussi,2
bad bitch put hand high everi girl room start wave hand around,2
imma tie bitch basement donkey fuck ass two week straight hahahahahahahahaha centmovi beforeiselfdestruct,2
mind gotta dumb hoe anthem,2
albino mexican dad asian,1
take true direction accept larri know bitch fan like make boy cri thankyoupaulforconfirminglarri,2
alleg bedroom see word naiv amp blind bitch know ur husband cheat ramona dumb,2
never late tag bitch cyfyr,2
dyke hunter dyke dyke,2
julia robert ho laurengardn nottinghil,2
follow yellow brick twitter,1
lmfaoooooooooooooooooo bb brook pussi good mama like guess gotta go mama,2
lol crippl wendi davi rt mailonlin scientist creat remot control chick studi shi penguin,1
let nip ahoy spank mayb,2
let kill cracker babi wtf hear wow,0
like correct wrong pimpin involv smackin bitch money,2
lmao blackbeauti rt sbabi life pound cake look like pussi,2
lmao swilla lo rose adida lighter phone shit retard,2
mam ren doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit,1
mayb want friend mayb stupid bitch never know make cum,2
mine play dmx kirk franklin smh justcallmebrit well neighbor ghetto get like beat kid,1
grandma use call porch monkey time come think refer broken bottl nigger knife,0
momma told tell mind yoooo damn motha fuckin busi knowin bitch,2
nip freeeeez okay slice bra,2
twitter hack pussi admit said want act like never said,2
nah girl gon abl make tight sinc russ loss job back like damn bitch realli,2
nah nomeek justmilz yo thought photoshop face faggot smmfh hate yall,0
new flame song yr lol bitch super run like,2
nigga alway yell fuck bitch get money meanwhil broke still want bitch,2
nigga press pussi eeeeeen nothin,2
bitch nan,2
boat hoe pleas thank mom,2
ovo allthingsfresh amp kendrick lamar still trash,1
top pregnant ass sorri hoe aint never got money even water broke talltrappin riptallt,2
coupl red sox gotten past first base die laugh mayb yank need teach game,1
peopl time aryan race stand say mongerl turn world ghetto slum,0
pistol whip dickau shoot yo bitch club sometim freestyl freestyl okay,2
rt pleas thank bmorepocahonta pierc pussi come across timelin,2
remi machiavelli send shot ya belli bitch,2
roberto one nasti hoe,2
sorri jb fan realli justin come back top comment justin timberlak video million view son fuck bitch,2
search incred stori white man quest find ingredi necessari make caribbean jerk chicken redneck land,2
sell soul materi wish fast car bitch tupac smile remix,2
shake bear aka two redneck sex dead bear,2
shall compar thee summer day summer day bitch,2
gotta shape pussi lip tho postprettypussi whole wheat organ pussi,2
said wigga man rich take du rag,2
bitch anyway,2
florida got sniff test swamp pussi,2
slow fuck bitch know live classi young ladi,2
good footbal player still act like nig,2
stop pussi son shove needl heart afterearth,2
